id,user_id,product_id,created_at,updated_at
2797,752,760,2021-01-21 10:44:09,2021-01-21 10:44:09
2802,3509,688,2021-01-23 20:40:16,2021-01-23 20:40:16
2803,3509,684,2021-01-23 20:40:37,2021-01-23 20:40:37
2804,3509,716,2021-01-23 20:41:31,2021-01-23 20:41:31
2805,3509,786,2021-01-23 20:41:59,2021-01-23 20:41:59
2806,3509,806,2021-01-23 20:42:49,2021-01-23 20:42:49
2807,3509,804,2021-01-23 20:43:09,2021-01-23 20:43:09
2808,3509,810,2021-01-23 20:43:43,2021-01-23 20:43:43
2809,3509,814,2021-01-23 20:43:50,2021-01-23 20:43:50
2810,3509,866,2021-01-23 20:45:35,2021-01-23 20:45:35
2811,3509,892,2021-01-23 20:48:47,2021-01-23 20:48:47
2812,3509,926,2021-01-23 20:51:16,2021-01-23 20:51:16
2813,3509,972,2021-01-23 20:53:33,2021-01-23 20:53:33
2814,3509,1016,2021-01-23 20:55:22,2021-01-23 20:55:22
2815,3509,1114,2021-01-23 20:56:15,2021-01-23 20:56:15
2816,3509,1226,2021-01-23 20:57:29,2021-01-23 20:57:29
2817,3509,1228,2021-01-23 20:58:08,2021-01-23 20:58:08
2818,3509,1564,2021-01-23 20:59:41,2021-01-23 20:59:41
2819,3509,1596,2021-01-23 20:59:51,2021-01-23 20:59:51
2820,3509,1612,2021-01-23 21:00:09,2021-01-23 21:00:09
2821,3509,1618,2021-01-23 21:00:32,2021-01-23 21:00:32
2822,3509,1620,2021-01-23 21:00:45,2021-01-23 21:00:45
2823,3509,1674,2021-01-23 21:03:12,2021-01-23 21:03:12
2824,3509,1684,2021-01-23 21:04:27,2021-01-23 21:04:27
2825,3509,1730,2021-01-23 21:04:52,2021-01-23 21:04:52
2826,3509,1946,2021-01-23 21:05:30,2021-01-23 21:05:30
2827,3509,2042,2021-01-23 21:06:21,2021-01-23 21:06:21
2828,3509,2060,2021-01-23 21:07:03,2021-01-23 21:07:03
2829,3509,2062,2021-01-23 21:07:14,2021-01-23 21:07:14
2830,3509,2068,2021-01-23 21:07:55,2021-01-23 21:07:55
2831,3509,2138,2021-01-23 21:09:44,2021-01-23 21:09:44
2832,3509,2140,2021-01-23 21:10:13,2021-01-23 21:10:13
2833,3509,2206,2021-01-23 21:10:48,2021-01-23 21:10:48
2834,3509,2222,2021-01-23 21:11:28,2021-01-23 21:11:28
2835,3509,2564,2021-01-23 21:13:05,2021-01-23 21:13:05
2836,3509,2566,2021-01-23 21:13:22,2021-01-23 21:13:22
2837,3509,2572,2021-01-23 21:14:02,2021-01-23 21:14:02
2838,3509,2576,2021-01-23 21:14:30,2021-01-23 21:14:30
2839,3509,2578,2021-01-23 21:14:55,2021-01-23 21:14:55
2840,3509,2580,2021-01-23 21:15:13,2021-01-23 21:15:13
2841,3509,2582,2021-01-23 21:16:03,2021-01-23 21:16:03
2842,3509,2594,2021-01-23 21:17:15,2021-01-23 21:17:15
2843,3509,2666,2021-01-23 21:18:35,2021-01-23 21:18:35
2844,3509,2942,2021-01-23 21:19:51,2021-01-23 21:19:51
2845,3509,2992,2021-01-23 21:20:51,2021-01-23 21:20:51
2846,3509,2994,2021-01-23 21:21:07,2021-01-23 21:21:07
2847,3509,3028,2021-01-23 21:21:20,2021-01-23 21:21:20
2848,3509,3076,2021-01-23 21:22:34,2021-01-23 21:22:34
2849,3509,8865,2021-01-23 21:24:06,2021-01-23 21:24:06
2850,3509,9577,2021-01-23 21:25:03,2021-01-23 21:25:03
2851,3509,10097,2021-01-23 21:26:45,2021-01-23 21:26:45
2852,3509,10133,2021-01-23 21:27:29,2021-01-23 21:27:29
2853,3509,10350,2021-01-23 21:27:41,2021-01-23 21:27:41
2854,3509,11516,2021-01-23 21:28:29,2021-01-23 21:28:29
2855,3509,11518,2021-01-23 21:28:46,2021-01-23 21:28:46
2856,3509,12180,2021-01-23 21:30:38,2021-01-23 21:30:38
2857,3509,12240,2021-01-23 21:31:36,2021-01-23 21:31:36
2858,3509,12257,2021-01-23 21:32:34,2021-01-23 21:32:34
2859,3509,12281,2021-01-23 21:33:18,2021-01-23 21:33:18
2860,3509,12282,2021-01-23 21:33:48,2021-01-23 21:33:48
2861,3509,12339,2021-01-23 21:35:49,2021-01-23 21:35:49
2862,3509,12344,2021-01-23 21:36:21,2021-01-23 21:36:21
2863,3509,12428,2021-01-23 21:37:16,2021-01-23 21:37:16
2864,3509,12589,2021-01-23 21:38:41,2021-01-23 21:38:41
2865,2040,3520,2021-01-24 21:41:25,2021-01-24 21:41:25
2866,3522,320,2021-01-28 00:05:20,2021-01-28 00:05:20
2867,3522,450,2021-01-28 00:06:38,2021-01-28 00:06:38
2868,3522,1118,2021-01-28 00:07:20,2021-01-28 00:07:20
2869,3522,1988,2021-01-28 00:09:25,2021-01-28 00:09:25
2870,3522,12471,2021-01-28 00:10:00,2021-01-28 00:10:00
2871,1500,3296,2021-01-28 17:22:31,2021-01-28 17:22:31
2872,1500,3298,2021-01-28 17:25:20,2021-01-28 17:25:20
2873,3526,610,2021-01-30 00:23:02,2021-01-30 00:23:02
2874,3526,1186,2021-01-30 00:25:34,2021-01-30 00:25:34
2875,3526,1188,2021-01-30 00:25:52,2021-01-30 00:25:52
2877,3526,9796,2021-01-30 00:38:27,2021-01-30 00:38:27
2878,3526,10558,2021-01-30 00:40:15,2021-01-30 00:40:15
2879,3526,12235,2021-01-30 00:44:17,2021-01-30 00:44:17
2880,3526,12268,2021-01-30 00:45:18,2021-01-30 00:45:18
2881,3526,12290,2021-01-30 00:46:46,2021-01-30 00:46:46
2882,3526,12320,2021-01-30 00:47:43,2021-01-30 00:47:43
2883,3526,12321,2021-01-30 00:48:03,2021-01-30 00:48:03
2884,3526,6412,2021-01-30 00:56:55,2021-01-30 00:56:55
2897,1057,402,2021-02-02 19:21:05,2021-02-02 19:21:05
2898,3146,1472,2021-02-03 16:40:53,2021-02-03 16:40:53
2899,3146,12191,2021-02-04 10:17:56,2021-02-04 10:17:56
2900,3146,12181,2021-02-04 10:23:37,2021-02-04 10:23:37
2901,3146,12620,2021-02-04 10:24:15,2021-02-04 10:24:15
2902,3146,12284,2021-02-04 10:32:48,2021-02-04 10:32:48
2903,3537,12196,2021-02-04 16:26:55,2021-02-04 16:26:55
2904,3511,226,2021-02-06 09:22:36,2021-02-06 09:22:36
2905,3511,234,2021-02-06 09:22:59,2021-02-06 09:22:59
2906,3511,246,2021-02-06 09:23:14,2021-02-06 09:23:14
2907,3511,248,2021-02-06 09:23:29,2021-02-06 09:23:29
2908,3511,3416,2021-02-06 09:26:12,2021-02-06 09:26:12
2909,3511,3526,2021-02-06 09:26:48,2021-02-06 09:26:48
2910,3511,9696,2021-02-06 09:27:31,2021-02-06 09:27:31
2911,3511,9915,2021-02-06 09:28:02,2021-02-06 09:28:02
2912,3511,12251,2021-02-06 09:28:54,2021-02-06 09:28:54
2913,3541,10548,2021-02-08 22:27:22,2021-02-08 22:27:22
2914,3548,1270,2021-02-15 20:39:00,2021-02-15 20:39:00
2915,3548,1956,2021-02-15 20:39:43,2021-02-15 20:39:43
2916,3552,1282,2021-02-15 23:47:02,2021-02-15 23:47:02
2917,3558,11380,2021-02-19 02:07:47,2021-02-19 02:07:47
2928,3558,12192,2021-02-22 01:10:52,2021-02-22 01:10:52
2929,3558,10299,2021-02-22 01:10:56,2021-02-22 01:10:56
2930,3563,1770,2021-02-22 12:35:19,2021-02-22 12:35:19
2931,3563,11559,2021-02-22 12:38:47,2021-02-22 12:38:47
2933,3565,9026,2021-02-22 17:28:38,2021-02-22 17:28:38
2934,3565,9029,2021-02-22 17:28:51,2021-02-22 17:28:51
2935,3565,9572,2021-02-22 17:29:14,2021-02-22 17:29:14
2936,3565,10200,2021-02-22 17:29:29,2021-02-22 17:29:29
2937,3565,10474,2021-02-22 17:30:00,2021-02-22 17:30:00
2938,3563,472,2021-02-22 21:19:48,2021-02-22 21:19:48
2939,3567,12263,2021-02-23 16:09:25,2021-02-23 16:09:25
2940,3567,12435,2021-02-23 16:39:09,2021-02-23 16:39:09
2941,3567,12493,2021-02-23 16:39:39,2021-02-23 16:39:39
2942,3567,3362,2021-02-23 17:42:19,2021-02-23 17:42:19
2943,3536,3290,2021-02-24 15:02:53,2021-02-24 15:02:53
2944,3571,12411,2021-02-24 17:00:35,2021-02-24 17:00:35
2967,1057,11380,2021-03-04 12:31:24,2021-03-04 12:31:24
2968,1057,10299,2021-03-04 12:33:36,2021-03-04 12:33:36
2969,1057,12459,2021-03-04 12:35:34,2021-03-04 12:35:34
2970,1057,12440,2021-03-04 12:36:30,2021-03-04 12:36:30
2971,1057,11704,2021-03-04 12:43:07,2021-03-04 12:43:07
2972,1057,12320,2021-03-04 12:45:11,2021-03-04 12:45:11
2973,1057,12321,2021-03-04 12:45:16,2021-03-04 12:45:16
2974,1057,12554,2021-03-04 12:48:02,2021-03-04 12:48:02
2975,1057,12555,2021-03-04 12:48:45,2021-03-04 12:48:45
2977,3590,410,2021-03-05 22:06:37,2021-03-05 22:06:37
2978,3590,412,2021-03-05 22:06:46,2021-03-05 22:06:46
2979,3590,644,2021-03-05 22:07:18,2021-03-05 22:07:18
2980,3590,656,2021-03-05 22:07:26,2021-03-05 22:07:26
2982,3590,506,2021-03-05 22:13:57,2021-03-05 22:13:57
2989,2722,10299,2021-03-08 03:35:16,2021-03-08 03:35:16
2990,3179,1792,2021-03-08 07:11:36,2021-03-08 07:11:36
2991,3179,12235,2021-03-08 07:11:55,2021-03-08 07:11:55
2992,3179,12400,2021-03-08 07:12:13,2021-03-08 07:12:13
2993,3179,9184,2021-03-08 07:12:26,2021-03-08 07:12:26
2994,3179,10240,2021-03-08 07:12:39,2021-03-08 07:12:39
2995,3179,9983,2021-03-08 07:12:52,2021-03-08 07:12:52
2997,2227,436,2021-03-09 16:06:18,2021-03-09 16:06:18
2998,2227,596,2021-03-09 16:08:11,2021-03-09 16:08:11
2999,3289,12626,2021-03-09 18:21:27,2021-03-09 18:21:27
3000,3289,10335,2021-03-09 19:58:32,2021-03-09 19:58:32
3001,3289,12273,2021-03-09 20:00:17,2021-03-09 20:00:17
3002,3289,12628,2021-03-09 22:48:24,2021-03-09 22:48:24
3003,1842,12191,2021-03-12 00:20:43,2021-03-12 00:20:43
3004,1842,10354,2021-03-12 00:21:09,2021-03-12 00:21:09
3005,3602,12322,2021-03-12 06:54:53,2021-03-12 06:54:53
3006,3602,450,2021-03-12 06:57:24,2021-03-12 06:57:24
3007,3602,12570,2021-03-12 12:48:54,2021-03-12 12:48:54
3017,3615,2254,2021-03-18 00:04:44,2021-03-18 00:04:44
3020,2394,2788,2021-03-23 18:48:31,2021-03-23 18:48:31
3021,3575,12273,2021-03-24 14:39:40,2021-03-24 14:39:40
3022,1057,8932,2021-03-25 06:58:16,2021-03-25 06:58:16
3023,1057,3296,2021-03-25 07:00:02,2021-03-25 07:00:02
3024,1057,12368,2021-03-25 07:02:06,2021-03-25 07:02:06
3025,1057,1648,2021-03-25 07:03:01,2021-03-25 07:03:01
3026,1057,3526,2021-03-25 07:04:46,2021-03-25 07:04:46
3027,1057,6339,2021-03-25 07:05:21,2021-03-25 07:05:21
3028,1057,9696,2021-03-25 07:05:52,2021-03-25 07:05:52
3029,1057,12472,2021-03-25 07:07:45,2021-03-25 07:07:45
3030,1057,1360,2021-03-25 07:09:15,2021-03-25 07:09:15
3031,1057,12515,2021-03-25 07:10:47,2021-03-25 07:10:47
3032,1057,610,2021-03-25 07:12:58,2021-03-25 07:12:58
3033,1057,9184,2021-03-25 07:15:34,2021-03-25 07:15:34
3034,1057,10770,2021-03-25 07:17:11,2021-03-25 07:17:11
3035,1057,11335,2021-03-25 07:17:39,2021-03-25 07:17:39
3036,1057,12236,2021-03-25 07:19:30,2021-03-25 07:19:30
3037,1057,12273,2021-03-25 07:20:09,2021-03-25 07:20:09
3038,1057,12426,2021-03-25 07:23:07,2021-03-25 07:23:07
3039,3633,3318,2021-03-25 09:24:10,2021-03-25 09:24:10
3040,3633,1644,2021-03-25 09:25:05,2021-03-25 09:25:05
3041,3633,12434,2021-03-25 09:26:42,2021-03-25 09:26:42
3044,1872,1284,2021-03-26 02:44:55,2021-03-26 02:44:55
3046,3640,6423,2021-03-26 13:00:36,2021-03-26 13:00:36
3055,3608,9796,2021-03-28 22:39:15,2021-03-28 22:39:15
3056,3608,12475,2021-03-28 22:48:15,2021-03-28 22:48:15
3057,3646,302,2021-03-29 09:33:23,2021-03-29 09:33:23
3058,3646,284,2021-03-29 09:33:28,2021-03-29 09:33:28
3059,3646,290,2021-03-29 09:33:32,2021-03-29 09:33:32
3060,3646,356,2021-03-29 09:34:04,2021-03-29 09:34:04
3061,3646,358,2021-03-29 09:34:08,2021-03-29 09:34:08
3062,3646,410,2021-03-29 09:34:38,2021-03-29 09:34:38
3063,3646,412,2021-03-29 09:34:44,2021-03-29 09:34:44
3064,3646,414,2021-03-29 09:34:49,2021-03-29 09:34:49
3065,3646,416,2021-03-29 09:34:53,2021-03-29 09:34:53
3066,3646,500,2021-03-29 09:35:25,2021-03-29 09:35:25
3067,3646,502,2021-03-29 09:35:33,2021-03-29 09:35:33
3068,3646,504,2021-03-29 09:35:37,2021-03-29 09:35:37
3069,3646,536,2021-03-29 09:36:04,2021-03-29 09:36:04
3070,3646,538,2021-03-29 09:36:08,2021-03-29 09:36:08
3071,3646,656,2021-03-29 09:36:30,2021-03-29 09:36:30
3072,3646,1146,2021-03-29 09:37:13,2021-03-29 09:37:13
3073,3646,1644,2021-03-29 09:38:48,2021-03-29 09:38:48
3074,3646,1742,2021-03-29 09:39:07,2021-03-29 09:39:07
3075,3646,1930,2021-03-29 09:40:02,2021-03-29 09:40:02
3076,3646,3492,2021-03-29 09:42:25,2021-03-29 09:42:25
3077,3646,3494,2021-03-29 09:42:32,2021-03-29 09:42:32
3078,3646,6919,2021-03-29 09:43:28,2021-03-29 09:43:28
3079,3646,6921,2021-03-29 09:43:38,2021-03-29 09:43:38
3080,3646,9067,2021-03-29 09:44:41,2021-03-29 09:44:41
3081,3646,9184,2021-03-29 09:45:13,2021-03-29 09:45:13
3082,3646,11288,2021-03-29 09:47:44,2021-03-29 09:47:44
3083,3646,12273,2021-03-29 09:49:51,2021-03-29 09:49:51
3084,3646,12285,2021-03-29 09:50:04,2021-03-29 09:50:04
3085,3646,12322,2021-03-29 09:50:47,2021-03-29 09:50:47
3086,3646,12461,2021-03-29 09:52:12,2021-03-29 09:52:12
3087,3646,12467,2021-03-29 09:52:29,2021-03-29 09:52:29
3088,3646,12491,2021-03-29 09:52:59,2021-03-29 09:52:59
3089,3646,12555,2021-03-29 09:53:55,2021-03-29 09:53:55
3090,3646,12619,2021-03-29 09:54:47,2021-03-29 09:54:47
3091,3646,12625,2021-03-29 09:55:13,2021-03-29 09:55:13
3092,3570,12211,2021-03-29 14:24:11,2021-03-29 14:24:11
3093,3570,216,2021-03-29 14:25:06,2021-03-29 14:25:06
3094,3570,218,2021-03-29 14:25:29,2021-03-29 14:25:29
3095,3570,332,2021-03-29 14:27:55,2021-03-29 14:27:55
3096,3570,334,2021-03-29 14:27:58,2021-03-29 14:27:58
3097,3570,656,2021-03-29 14:28:39,2021-03-29 14:28:39
3098,2968,966,2021-03-29 20:03:26,2021-03-29 20:03:26
3099,2968,12494,2021-03-29 20:16:59,2021-03-29 20:16:59
3100,2968,306,2021-03-29 20:25:19,2021-03-29 20:25:19
3101,2968,362,2021-03-29 20:26:37,2021-03-29 20:26:37
3102,2968,364,2021-03-29 20:26:49,2021-03-29 20:26:49
3103,2968,404,2021-03-29 20:27:50,2021-03-29 20:27:50
3104,2968,516,2021-03-29 20:29:47,2021-03-29 20:29:47
3105,2968,568,2021-03-29 20:30:27,2021-03-29 20:30:27
3106,2968,738,2021-03-29 20:31:33,2021-03-29 20:31:33
3107,2968,756,2021-03-29 20:31:54,2021-03-29 20:31:54
3108,2968,764,2021-03-29 20:32:26,2021-03-29 20:32:26
3109,2968,794,2021-03-29 20:33:09,2021-03-29 20:33:09
3110,2968,800,2021-03-29 20:33:22,2021-03-29 20:33:22
3111,2968,1164,2021-03-29 20:33:56,2021-03-29 20:33:56
3112,2968,1190,2021-03-29 20:34:30,2021-03-29 20:34:30
3113,2968,1342,2021-03-29 20:36:20,2021-03-29 20:36:20
3114,2968,1460,2021-03-29 20:37:23,2021-03-29 20:37:23
3115,2968,1462,2021-03-29 20:37:38,2021-03-29 20:37:38
3116,2968,2494,2021-03-29 20:42:34,2021-03-29 20:42:34
3117,2968,2520,2021-03-29 20:43:27,2021-03-29 20:43:27
3118,2968,2550,2021-03-29 20:44:40,2021-03-29 20:44:40
3119,2968,2798,2021-03-29 20:45:56,2021-03-29 20:45:56
3120,2968,2980,2021-03-29 20:48:13,2021-03-29 20:48:13
3121,2968,2998,2021-03-29 20:48:40,2021-03-29 20:48:40
3122,2968,3008,2021-03-29 20:49:00,2021-03-29 20:49:00
3123,2968,3014,2021-03-29 20:49:22,2021-03-29 20:49:22
3124,2968,3016,2021-03-29 20:49:47,2021-03-29 20:49:47
3125,2968,3036,2021-03-29 20:50:29,2021-03-29 20:50:29
3126,2968,3034,2021-03-29 20:50:47,2021-03-29 20:50:47
3127,2968,3048,2021-03-29 20:51:11,2021-03-29 20:51:11
3128,2968,3288,2021-03-29 20:53:24,2021-03-29 20:53:24
3129,2968,3362,2021-03-29 20:54:18,2021-03-29 20:54:18
3130,2968,3390,2021-03-29 20:54:56,2021-03-29 20:54:56
3131,2968,3482,2021-03-29 20:55:57,2021-03-29 20:55:57
3132,2968,3490,2021-03-29 20:56:38,2021-03-29 20:56:38
3133,3664,484,2021-03-31 14:15:23,2021-03-31 14:15:23
3140,3693,210,2021-04-07 19:52:38,2021-04-07 19:52:38
3141,3693,370,2021-04-07 19:54:40,2021-04-07 19:54:40
3142,3693,378,2021-04-07 19:54:54,2021-04-07 19:54:54
3143,3693,388,2021-04-07 19:55:00,2021-04-07 19:55:00
3144,3693,406,2021-04-07 19:55:16,2021-04-07 19:55:16
3145,3693,408,2021-04-07 19:55:37,2021-04-07 19:55:37
3146,3693,610,2021-04-07 19:58:23,2021-04-07 19:58:23
3147,3693,344,2021-04-07 20:01:31,2021-04-07 20:01:31
3148,3693,2998,2021-04-07 20:01:58,2021-04-07 20:01:58
3149,3698,12587,2021-04-09 13:02:15,2021-04-09 13:02:15
3150,3700,964,2021-04-10 00:50:02,2021-04-10 00:50:02
3151,3700,1918,2021-04-10 00:50:48,2021-04-10 00:50:48
3152,3700,2004,2021-04-10 00:54:03,2021-04-10 00:54:03
3153,3700,3098,2021-04-10 00:54:31,2021-04-10 00:54:31
3154,3700,1360,2021-04-10 14:04:19,2021-04-10 14:04:19
3155,3700,10558,2021-04-10 14:05:23,2021-04-10 14:05:23
3156,3701,452,2021-04-10 15:28:14,2021-04-10 15:28:14
3157,3701,460,2021-04-10 15:28:19,2021-04-10 15:28:19
3158,3701,1804,2021-04-10 15:28:39,2021-04-10 15:28:39
3159,3701,1834,2021-04-10 15:29:13,2021-04-10 15:29:13
3160,3701,1846,2021-04-10 15:29:33,2021-04-10 15:29:33
3161,3701,1888,2021-04-10 15:30:02,2021-04-10 15:30:02
3162,3701,1892,2021-04-10 15:30:13,2021-04-10 15:30:13
3163,3701,1890,2021-04-10 15:30:16,2021-04-10 15:30:16
3164,3701,3370,2021-04-10 15:31:21,2021-04-10 15:31:21
3165,3701,12442,2021-04-10 15:32:37,2021-04-10 15:32:37
3166,3701,6421,2021-04-10 15:35:57,2021-04-10 15:35:57
3167,3701,402,2021-04-10 15:38:39,2021-04-10 15:38:39
3177,2193,12639,2021-04-13 16:14:10,2021-04-13 16:14:10
3179,2193,6412,2021-04-13 16:51:35,2021-04-13 16:51:35
3185,3707,6251,2021-04-14 01:51:18,2021-04-14 01:51:18
3186,3707,9026,2021-04-14 02:05:54,2021-04-14 02:05:54
3187,3707,9029,2021-04-14 02:06:19,2021-04-14 02:06:19
3188,3707,12223,2021-04-14 02:10:00,2021-04-14 02:10:00
3189,3707,12232,2021-04-14 02:10:53,2021-04-14 02:10:53
3190,3707,12266,2021-04-14 02:12:23,2021-04-14 02:12:23
3191,3707,12276,2021-04-14 02:13:25,2021-04-14 02:13:25
3192,3707,12283,2021-04-14 02:14:01,2021-04-14 02:14:01
3193,3707,12284,2021-04-14 02:14:22,2021-04-14 02:14:22
3194,3707,12433,2021-04-14 02:20:33,2021-04-14 02:20:33
3195,3707,12593,2021-04-14 02:33:06,2021-04-14 02:33:06
3197,3712,344,2021-04-16 23:50:29,2021-04-16 23:50:29
3198,3712,328,2021-04-16 23:51:13,2021-04-16 23:51:13
3199,3712,350,2021-04-16 23:51:22,2021-04-16 23:51:22
3200,3712,410,2021-04-16 23:51:35,2021-04-16 23:51:35
3201,3712,8970,2021-04-16 23:55:23,2021-04-16 23:55:23
3202,3712,9318,2021-04-16 23:56:37,2021-04-16 23:56:37
3203,3712,12437,2021-04-17 00:02:13,2021-04-17 00:02:13
3204,3712,12554,2021-04-17 00:08:14,2021-04-17 00:08:14
3205,3712,12599,2021-04-17 00:09:07,2021-04-17 00:09:07
3206,3712,510,2021-04-17 00:12:01,2021-04-17 00:12:01
3207,3141,10597,2021-04-17 17:39:32,2021-04-17 17:39:32
3208,3141,10595,2021-04-17 17:39:54,2021-04-17 17:39:54
3209,3716,12240,2021-04-18 12:05:22,2021-04-18 12:05:22
3210,3703,12280,2021-04-20 15:03:45,2021-04-20 15:03:45
3211,1897,566,2021-04-20 16:20:57,2021-04-20 16:20:57
3212,3152,12274,2021-04-21 09:42:18,2021-04-21 09:42:18
3219,3619,11288,2021-04-25 19:52:13,2021-04-25 19:52:13
3220,3619,6406,2021-04-25 19:52:29,2021-04-25 19:52:29
3221,3619,358,2021-04-25 19:52:35,2021-04-25 19:52:35
3222,3619,504,2021-04-25 19:52:43,2021-04-25 19:52:43
3223,3619,10491,2021-04-25 19:55:53,2021-04-25 19:55:53
3224,3619,11456,2021-04-25 19:56:05,2021-04-25 19:56:05
3225,3619,12198,2021-04-25 19:56:24,2021-04-25 19:56:24
3226,3619,12559,2021-04-25 19:56:53,2021-04-25 19:56:53
3227,3619,9067,2021-04-25 20:09:54,2021-04-25 20:09:54
3228,3619,11080,2021-04-25 20:10:02,2021-04-25 20:10:02
3229,3619,364,2021-04-25 20:11:06,2021-04-25 20:11:06
3230,3619,362,2021-04-25 20:11:10,2021-04-25 20:11:10
3231,3619,12389,2021-04-26 09:36:21,2021-04-26 09:36:21
3232,3208,1828,2021-04-26 10:27:32,2021-04-26 10:27:32
3233,3208,1852,2021-04-26 10:27:49,2021-04-26 10:27:49
3234,2193,590,2021-04-26 17:47:46,2021-04-26 17:47:46
3235,2193,10240,2021-04-26 17:51:00,2021-04-26 17:51:00
3236,2193,11664,2021-04-26 18:35:31,2021-04-26 18:35:31
3237,2193,12425,2021-04-26 18:44:44,2021-04-26 18:44:44
3238,3742,12322,2021-04-27 18:51:52,2021-04-27 18:51:52
3241,3743,12402,2021-04-28 17:14:54,2021-04-28 17:14:54
3242,3743,2366,2021-04-28 17:15:21,2021-04-28 17:15:21
3243,3743,12355,2021-04-28 17:25:44,2021-04-28 17:25:44
3244,3744,402,2021-04-29 01:46:43,2021-04-29 01:46:43
3245,3744,386,2021-04-29 01:46:55,2021-04-29 01:46:55
3250,1881,10558,2021-05-02 09:44:43,2021-05-02 09:44:43
3251,1881,12268,2021-05-02 09:45:59,2021-05-02 09:45:59
3252,3761,386,2021-05-04 16:39:54,2021-05-04 16:39:54
3253,1897,1268,2021-05-04 17:47:59,2021-05-04 17:47:59
3255,3762,12284,2021-05-04 18:48:08,2021-05-04 18:48:08
3256,3762,12317,2021-05-04 18:48:58,2021-05-04 18:48:58
3257,3762,12435,2021-05-04 18:51:45,2021-05-04 18:51:45
3258,3762,12554,2021-05-04 18:53:07,2021-05-04 18:53:07
3259,3762,12556,2021-05-04 18:53:49,2021-05-04 18:53:49
3260,3762,12555,2021-05-04 18:53:52,2021-05-04 18:53:52
3261,2684,12509,2021-05-05 23:38:19,2021-05-05 23:38:19
3262,2684,1188,2021-05-05 23:41:31,2021-05-05 23:41:31
3263,2684,1186,2021-05-05 23:42:36,2021-05-05 23:42:36
3264,2684,9315,2021-05-05 23:49:15,2021-05-05 23:49:15
3265,2684,9322,2021-05-05 23:53:27,2021-05-05 23:53:27
3266,2684,9325,2021-05-06 00:08:33,2021-05-06 00:08:33
3267,2684,12407,2021-05-06 00:47:11,2021-05-06 00:47:11
3268,2684,10540,2021-05-06 00:49:56,2021-05-06 00:49:56
3269,2684,12323,2021-05-06 00:52:35,2021-05-06 00:52:35
3270,2684,12222,2021-05-09 18:01:24,2021-05-09 18:01:24
3275,3772,898,2021-05-09 21:37:49,2021-05-09 21:37:49
3276,3772,892,2021-05-09 21:40:38,2021-05-09 21:40:38
3277,3772,894,2021-05-09 21:40:59,2021-05-09 21:40:59
3279,3772,1212,2021-05-09 21:47:22,2021-05-09 21:47:22
3280,3772,1338,2021-05-09 21:47:49,2021-05-09 21:47:49
3282,3772,1662,2021-05-09 21:49:56,2021-05-09 21:49:56
3283,3772,1682,2021-05-09 21:50:32,2021-05-09 21:50:32
3284,3772,1730,2021-05-09 21:50:53,2021-05-09 21:50:53
3285,3772,2566,2021-05-09 21:54:06,2021-05-09 21:54:06
3287,3772,2594,2021-05-09 21:54:50,2021-05-09 21:54:50
3289,3772,10133,2021-05-09 22:02:58,2021-05-09 22:02:58
3290,3772,10350,2021-05-09 22:03:27,2021-05-09 22:03:27
3293,3772,12222,2021-05-09 22:05:40,2021-05-09 22:05:40
3294,3772,12282,2021-05-09 22:06:14,2021-05-09 22:06:14
3295,3774,380,2021-05-10 22:16:48,2021-05-10 22:16:48
3296,3526,3530,2021-05-11 01:55:37,2021-05-11 01:55:37
3297,3526,3532,2021-05-11 01:56:42,2021-05-11 01:56:42
3298,3775,532,2021-05-11 12:32:43,2021-05-11 12:32:43
3300,3775,1140,2021-05-11 12:33:02,2021-05-11 12:33:02
3301,3775,1282,2021-05-11 12:33:05,2021-05-11 12:33:05
3302,3775,1286,2021-05-11 12:33:09,2021-05-11 12:33:09
3303,3775,1482,2021-05-11 12:33:21,2021-05-11 12:33:21
3305,3775,1988,2021-05-11 12:33:35,2021-05-11 12:33:35
3308,3775,12528,2021-05-11 12:43:49,2021-05-11 12:43:49
3309,3775,646,2021-05-11 12:50:06,2021-05-11 12:50:06
3311,3775,12555,2021-05-11 13:31:23,2021-05-11 13:31:23
3312,3775,12556,2021-05-11 13:31:35,2021-05-11 13:31:35
3313,3775,12610,2021-05-11 13:32:06,2021-05-11 13:32:06
3314,3775,9087,2021-05-11 13:36:03,2021-05-11 13:36:03
3315,3775,6406,2021-05-12 14:24:41,2021-05-12 14:24:41
3316,3775,506,2021-05-12 14:48:02,2021-05-12 14:48:02
3317,3775,12559,2021-05-12 15:00:23,2021-05-12 15:00:23
3318,2257,436,2021-05-12 15:36:50,2021-05-12 15:36:50
3321,2775,10682,2021-05-16 10:12:55,2021-05-16 10:12:55
3322,3788,414,2021-05-17 10:26:39,2021-05-17 10:26:39
3323,3788,416,2021-05-17 10:26:41,2021-05-17 10:26:41
3324,3788,12430,2021-05-17 10:28:00,2021-05-17 10:28:00
3325,3788,12431,2021-05-17 10:28:05,2021-05-17 10:28:05
3326,3788,12569,2021-05-17 10:28:16,2021-05-17 10:28:16
3327,3788,12568,2021-05-17 10:28:21,2021-05-17 10:28:21
3328,3788,682,2021-05-17 10:31:33,2021-05-17 10:31:33
3329,3788,1202,2021-05-17 10:33:51,2021-05-17 10:33:51
3330,3788,1200,2021-05-17 10:33:59,2021-05-17 10:33:59
3331,3330,1186,2021-05-24 13:45:09,2021-05-24 13:45:09
